NAICS2017 Label,Number Employed,Name,GEO ID,Population,Broadband (%),Year,Percent Employed
Health care and social assistance,1331.0,"Amador County, California",0500000US06005,37306.0,53.861385999999996,2017,3.5677907039082184
Health care and social assistance,266.0,"Phillips County, Colorado",0500000US08095,4327.0,47.368419,2017,6.147446267621909
Health care and social assistance,534.0,"Archuleta County, Colorado",0500000US08007,12592.0,52.94117900000001,2017,4.240787801778907
Health care and social assistance,56165.0,"Denver County, Colorado",0500000US08031,678467.0,87.98569400000002,2017,8.278221343116172
Health care and social assistance,0.0,"Kiowa County, Colorado",0500000US08061,1368.0,27.272728000000004,2017,0.0
Health care and social assistance,426.0,"Huerfano County, Colorado",0500000US08055,6498.0,59.649122,2017,6.555863342566943
Health care and social assistance,0.0,"Baca County, Colorado",0500000US08009,3581.0,57.77778000000001,2017,0.0
Health care and social assistance,966.0,"Chaffee County, Colorado",0500000US08015,18818.0,59.235668000000004,2017,5.13338293123605
Health care and social assistance,0.0,"Gilpin County, Colorado",0500000US08047,5793.0,45.238096,2017,0.0
Health care and social assistance,323.0,"Kit Carson County, Colorado",0500000US08063,7846.0,48.93616700000001,2017,4.116747387203671
Health care and social assistance,3170.0,"Garfield County, Colorado",0500000US08045,57945.0,43.854749,2017,5.470704978859263
Health care and social assistance,561.0,"Gunnison County, Colorado",0500000US08051,16215.0,41.964287,2017,3.459759481961147
Health care and social assistance,32117.0,"Jefferson County, Colorado",0500000US08059,564029.0,93.737489,2017,5.694210758666665
Health care and social assistance,0.0,"Ouray County, Colorado",0500000US08091,4653.0,58.823526,2017,0.0
Health care and social assistance,0.0,"Rio Blanco County, Colorado",0500000US08103,6557.0,39.285713,2017,0.0
Health care and social assistance,0.0,"Sedgwick County, Colorado",0500000US08115,2357.0,71.428573,2017,0.0
Health care and social assistance,8971.0,"Weld County, Colorado",0500000US08123,285729.0,89.377016,2017,3.1396883060522383
Health care and social assistance,175430.0,"San Diego County, California",0500000US06073,3283665.0,90.376532,2017,5.3425060108141365
Health care and social assistance,235.0,"Conejos County, Colorado",0500000US08021,8147.0,72.093028,2017,2.884497360991776
Health care and social assistance,0.0,"Costilla County, Colorado",0500000US08023,3628.0,51.851851,2017,0.0
Health care and social assistance,25410.0,"Adams County, Colorado",0500000US08001,487850.0,85.774016,2017,5.208568207440812
Health care and social assistance,13150.0,"Douglas County, Colorado",0500000US08035,320940.0,97.388148,2017,4.09733906649218
Health care and social assistance,2058.0,"Eagle County, Colorado",0500000US08037,53726.0,39.403972,2017,3.8305475933440047
Health care and social assistance,134.0,"Lake County, Colorado",0500000US08065,7481.0,40.816325,2017,1.7912043844405827
Health care and social assistance,3351.0,"La Plata County, Colorado",0500000US08067,54469.0,50.24999999999999,2017,6.1521232260551875
Health care and social assistance,547.0,"Moffat County, Colorado",0500000US08081,13056.0,63.999999,2017,4.189644607843137
Health care and social assistance,767.0,"Pitkin County, Colorado",0500000US08097,17747.0,38.392857,2017,4.321857215303995
Health care and social assistance,435.0,"Rio Grande County, Colorado",0500000US08105,11430.0,32.75862,2017,3.8057742782152233
Health care and social assistance,0.0,"Cheyenne County, Colorado",0500000US08017,2127.0,29.411763,2017,0.0
Health care and social assistance,0.0,"Bent County, Colorado",0500000US08011,5806.0,71.875,2017,0.0
Health care and social assistance,78.0,"Crowley County, Colorado",0500000US08025,5514.0,52.94117900000001,2017,1.4145810663764962
Health care and social assistance,0.0,"Dolores County, Colorado",0500000US08033,1736.0,45.45454400000001,2017,0.0
Health care and social assistance,19461.0,"Larimer County, Colorado",0500000US08069,330976.0,90.19478,2017,5.879882529246833
Health care and social assistance,1152.0,"Logan County, Colorado",0500000US08075,21885.0,65.040648,2017,5.263879369431117
Health care and social assistance,1456.0,"Montezuma County, Colorado",0500000US08083,25770.0,48.148146,2017,5.6499805975941015
Health care and social assistance,151.0,"San Miguel County, Colorado",0500000US08113,7804.0,28.000000000000004,2017,1.9349051768323937
Health care and social assistance,546.0,"Teller County, Colorado",0500000US08119,23769.0,44.0,2017,2.2971096806765114
Health care and social assistance,21332.0,"Boulder County, Colorado",0500000US08013,316782.0,93.516695,2017,6.73396847043077
Health care and social assistance,140.0,"Elbert County, Colorado",0500000US08039,24553.0,63.255811,2017,0.5701950881765976
Health care and social assistance,814.0,"Las Animas County, Colorado",0500000US08071,14151.0,55.769229,2017,5.752243657692036
Health care and social assistance,576.0,"Yuma County, Colorado",0500000US08125,10109.0,47.058824,2017,5.697892966663369
Health care and social assistance,309.0,"Lincoln County, Colorado",0500000US08073,5520.0,63.333332999999996,2017,5.5978260869565215
Health care and social assistance,1488.0,"Routt County, Colorado",0500000US08107,24359.0,29.787233,2017,6.108625148815633
Health care and social assistance,1211.0,"Summit County, Colorado",0500000US08117,29722.0,38.095239,2017,4.0744229863400845
Health care and social assistance,1579.0,"Alamosa County, Colorado",0500000US08003,16345.0,53.571433,2017,9.660446619761395
Health care and social assistance,92.0,"Clear Creek County, Colorado",0500000US08019,9257.0,55.000001,2017,0.9938424975694069
Health care and social assistance,1701.0,"Delta County, Colorado",0500000US08029,30217.0,48.995984,2017,5.629281530264421
Health care and social assistance,2204.0,"Fremont County, Colorado",0500000US08043,46601.0,54.75504399999999,2017,4.729512242226562
Health care and social assistance,1696.0,"Bedford County, Pennsylvania",0500000US42009,48891.0,57.356077000000006,2017,3.4689411139064448
Health care and social assistance,9299.0,"Franklin County, Pennsylvania",0500000US42055,153003.0,81.182969,2017,6.07765860800115
Health care and social assistance,3935.0,"Union County, Pennsylvania",0500000US42119,45056.0,51.37931100000001,2017,8.733575994318182
Health care and social assistance,2517.0,"Wayne County, Pennsylvania",0500000US42127,51656.0,48.741418,2017,4.872618863249187
Health care and social assistance,7518.0,"Monroe County, Pennsylvania",0500000US42089,167306.0,87.377447,2017,4.493562693507704
Health care and social assistance,2406.0,"Huntingdon County, Pennsylvania",0500000US42061,45686.0,45.09803700000001,2017,5.26638357483693
Health care and social assistance,14226.0,"Washington County, Pennsylvania",0500000US42125,207661.0,88.226759,2017,6.850588218298092
Health care and social assistance,161976.0,"Philadelphia County, Pennsylvania",0500000US42101,1569657.0,79.75608100000001,2017,10.319197123957654
Health care and social assistance,26954.0,"York County, Pennsylvania",0500000US42133,442216.0,85.968226,2017,6.095211389909004
Health care and social assistance,5086.0,"Indiana County, Pennsylvania",0500000US42063,86551.0,75.12600400000001,2017,5.876304144377303
Health care and social assistance,17881.0,"Cumberland County, Pennsylvania",0500000US42041,245801.0,88.434428,2017,7.274583911375462
Health care and social assistance,131693.0,"Allegheny County, Pennsylvania",0500000US42003,1229605.0,88.16986700000001,2017,10.71018741791063
Health care and social assistance,20721.0,"Westmoreland County, Pennsylvania",0500000US42129,356835.0,86.356932,2017,5.806885535331456
Health care and social assistance,0.0,"Forest County, Pennsylvania",0500000US42053,7388.0,45.945945,2017,0.0
Health care and social assistance,12918.0,"Blair County, Pennsylvania",0500000US42013,124736.0,82.965714,2017,10.356272447408928
Health care and social assistance,7083.0,"Lawrence County, Pennsylvania",0500000US42073,88231.0,81.11801700000001,2017,8.027790685813375
Health care and social assistance,5097.0,"Bradford County, Pennsylvania",0500000US42015,61546.0,46.060607,2017,8.281610502713418
Health care and social assistance,11101.0,"Cambria County, Pennsylvania",0500000US42021,135871.0,81.827426,2017,8.170249722162934
Health care and social assistance,37117.0,"Chester County, Pennsylvania",0500000US42029,514652.0,89.48741,2017,7.212057856571042
Health care and social assistance,26638.0,"Berks County, Pennsylvania",0500000US42011,415500.0,88.84213000000001,2017,6.411070998796631
Health care and social assistance,3380.0,"Somerset County, Pennsylvania",0500000US42111,75619.0,76.29253299999998,2017,4.469776114468586
Health care and social assistance,3763.0,"Mifflin County, Pennsylvania",0500000US42087,46452.0,58.807588,2017,8.100835270817187
Health care and social assistance,0.0,"Mercer County, Missouri",0500000US29129,3669.0,51.851851,2017,0.0
Health care and social assistance,963.0,"Madison County, Missouri",0500000US29123,12226.0,62.595421,2017,7.876656306232619
Health care and social assistance,562.0,"Wright County, Missouri",0500000US29229,18304.0,55.55555800000001,2017,3.070367132867133
Health care and social assistance,13243.0,"Clay County, Missouri",0500000US29047,236068.0,92.131066,2017,5.609824287917041
Health care and social assistance,1330.0,"Vernon County, Missouri",0500000US29217,20665.0,45.18072,2017,6.436002903459957
Health care and social assistance,796.0,"Dent County, Missouri",0500000US29065,15566.0,35.416669,2017,5.113709366568162
Health care and social assistance,1508.0,"Saline County, Missouri",0500000US29195,23010.0,47.752807,2017,6.553672316384181
Health care and social assistance,1131.0,"Nodaway County, Missouri",0500000US29147,22744.0,55.62499800000001,2017,4.972740063313402
Health care and social assistance,0.0,"Worth County, Missouri",0500000US29227,2053.0,58.33333100000001,2017,0.0
Health care and social assistance,283.0,"Chariton County, Missouri",0500000US29041,7586.0,70.66666500000001,2017,3.730556287898761
Health care and social assistance,617.0,"Grundy County, Missouri",0500000US29079,10111.0,51.219511,2017,6.102264860053407
Health care and social assistance,267.0,"Morgan County, Missouri",0500000US29141,20097.0,51.530612,2017,1.328556500970294
Health care and social assistance,392.0,"Wayne County, Missouri",0500000US29223,13369.0,49.494949,2017,2.9321564814122225
Health care and social assistance,152.0,"Reynolds County, Missouri",0500000US29179,6361.0,51.923078,2017,2.389561389718598
Health care and social assistance,93575.0,"St. Louis County, Missouri",0500000US29189,999539.0,77.564412,2017,9.361815797082455
Health care and social assistance,2801.0,"Scott County, Missouri",0500000US29201,38858.0,62.640452,2017,7.20829687580421
Health care and social assistance,435.0,"Stone County, Missouri",0500000US29209,31529.0,54.407293,2017,1.3796821973421294
Health care and social assistance,1077.0,"Barry County, Missouri",0500000US29009,35398.0,47.297299,2017,3.0425447765410474
Health care and social assistance,426.0,"Barton County, Missouri",0500000US29011,11942.0,54.455447,2017,3.567241668062301
Health care and social assistance,19126.0,"Boone County, Missouri",0500000US29019,174589.0,89.54289000000001,2017,10.954871154540092
Health care and social assistance,606.0,"Cedar County, Missouri",0500000US29039,13862.0,50.74626800000001,2017,4.37166354061463
Health care and social assistance,6846.0,"Cole County, Missouri",0500000US29051,76749.0,72.967416,2017,8.919985928155416
Health care and social assistance,878.0,"Crawford County, Missouri",0500000US29055,24387.0,59.70149,2017,3.6002788370853325
Health care and social assistance,897.0,"Gasconade County, Missouri",0500000US29073,14769.0,58.620691,2017,6.073532398943733
Health care and social assistance,628.0,"Iron County, Missouri",0500000US29093,10286.0,52.475244,2017,6.105385961501069
Health care and social assistance,995.0,"Livingston County, Missouri",0500000US29117,15025.0,56.29629499999999,2017,6.6222961730449255
Health care and social assistance,598.0,"Macon County, Missouri",0500000US29121,15319.0,50.0,2017,3.9036490632547816
Health care and social assistance,0.0,"Moniteau County, Missouri",0500000US29135,15904.0,61.15702400000001,2017,0.0
Health care and social assistance,349.0,"Oregon County, Missouri",0500000US29149,10779.0,41.463414,2017,3.2377771592912143
Health care and social assistance,1278.0,"Pemiscot County, Missouri",0500000US29155,17344.0,52.027029,2017,7.368542435424354
Health care and social assistance,3481.0,"Pettis County, Missouri",0500000US29159,42309.0,54.492754000000005,2017,8.227563875298399
Health care and social assistance,1027.0,"Ste. Genevieve County, Missouri",0500000US29186,17882.0,64.661652,2017,5.7432054580024605
Health care and social assistance,152.0,"Shannon County, Missouri",0500000US29203,8273.0,56.578946,2017,1.8373020669648252
Health care and social assistance,1293.0,"Randolph County, Missouri",0500000US29175,24987.0,56.387663,2017,5.174690839236403
Health care and social assistance,301.0,"Douglas County, Missouri",0500000US29067,13391.0,38.709679,2017,2.247778358599059
Health care and social assistance,2207.0,"Dunklin County, Missouri",0500000US29069,30905.0,50.181818,2017,7.141239281669633
Health care and social assistance,4651.0,"Franklin County, Missouri",0500000US29071,102413.0,83.62432700000001,2017,4.541415640592503
Health care and social assistance,2021.0,"Henry County, Missouri",0500000US29083,21834.0,56.852794,2017,9.256205917376569
Health care and social assistance,605.0,"Howard County, Missouri",0500000US29089,10144.0,46.590909,2017,5.964116719242902
Health care and social assistance,57154.0,"Jackson County, Missouri",0500000US29095,688554.0,83.57570199999998,2017,8.300583541741098
Health care and social assistance,1035.0,"Lawrence County, Missouri",0500000US29109,38131.0,56.603777,2017,2.7143269255985945
Health care and social assistance,571.0,"Miller County, Missouri",0500000US29131,24947.0,53.266329000000006,2017,2.2888523670180785
Health care and social assistance,1856.0,"Pulaski County, Missouri",0500000US29169,53132.0,48.427674,2017,3.493186780094858
Health care and social assistance,176.0,"Putnam County, Missouri",0500000US29171,4846.0,46.511626,2017,3.6318613289310773
Health care and social assistance,2094.0,"Taney County, Missouri",0500000US29213,54308.0,46.300212,2017,3.855785519628784
Health care and social assistance,836.0,"Texas County, Missouri",0500000US29215,25714.0,50.697672,2017,3.2511472349692774
Health care and social assistance,9286.0,"Buchanan County, Missouri",0500000US29021,89425.0,80.448157,2017,10.38412077159631
Health care and social assistance,0.0,"Caldwell County, Missouri",0500000US29025,9046.0,47.435898,2017,0.0
Health care and social assistance,2543.0,"Callaway County, Missouri",0500000US29027,44793.0,59.668505,2017,5.677226352331838
Health care and social assistance,3233.0,"Cass County, Missouri",0500000US29037,101888.0,86.45038000000002,2017,3.173092022613065
Health care and social assistance,914.0,"Clinton County, Missouri",0500000US29049,20495.0,58.88325,2017,4.459624298609417
Health care and social assistance,835.0,"Cooper County, Missouri",0500000US29053,17620.0,59.731543,2017,4.738933030646992
Health care and social assistance,886.0,"Dallas County, Missouri",0500000US29059,16441.0,52.985071999999995,2017,5.388966607870567
Health care and social assistance,778.0,"Gentry County, Missouri",0500000US29075,6688.0,73.52941,2017,11.632775119617225
Health care and social assistance,198.0,"Hickory County, Missouri",0500000US29085,9352.0,30.000001,2017,2.1171941830624466
Health care and social assistance,1324.0,"Lincoln County, Missouri",0500000US29113,54800.0,57.14285400000001,2017,2.4160583941605838
Health care and social assistance,454.0,"Mississippi County, Missouri",0500000US29133,13916.0,57.009344999999996,2017,3.262431733256683
Health care and social assistance,230.0,"Monroe County, Missouri",0500000US29137,8676.0,53.16456000000001,2017,2.6509912402028584
Health care and social assistance,6542.0,"Newton County, Missouri",0500000US29145,58237.0,56.818181,2017,11.233408314301904
Health care and social assistance,0.0,"Ozark County, Missouri",0500000US29153,9328.0,65.853661,2017,0.0
Health care and social assistance,826.0,"Pike County, Missouri",0500000US29163,18517.0,60.958904,2017,4.460765782794189
Health care and social assistance,18396.0,"St. Charles County, Missouri",0500000US29183,385115.0,91.458368,2017,4.776754995261156
Health care and social assistance,0.0,"Bollinger County, Missouri",0500000US29017,12347.0,40.277778999999995,2017,0.0
Health care and social assistance,10265.0,"Cape Girardeau County, Missouri",0500000US29031,78013.0,89.827883,2017,13.158063399689794
Health care and social assistance,7080.0,"Winchester city, Virginia",0500000US51840,27516.0,48.898679,2017,25.73048408198866
Health care and social assistance,210.0,"Fluvanna County, Virginia",0500000US51065,26109.0,55.785125,2017,0.8043203493048374
Health care and social assistance,0.0,"Amelia County, Virginia",0500000US51007,12802.0,51.51515,2017,0.0
Health care and social assistance,561.0,"Radford city, Virginia",0500000US51750,17380.0,46.808510999999996,2017,3.2278481012658227
Health care and social assistance,1177.0,"Accomack County, Virginia",0500000US51001,32840.0,50.0,2017,3.584043848964677
Health care and social assistance,57.0,"Craig County, Virginia",0500000US51045,5131.0,39.393941,2017,1.1108945624634574
Health care and social assistance,499.0,"Floyd County, Virginia",0500000US51063,15594.0,44.966440999999996,2017,3.199948698217263
Health care and social assistance,486.0,"Giles County, Virginia",0500000US51071,16867.0,58.108109,2017,2.881365980909468
Health care and social assistance,160.0,"Grayson County, Virginia",0500000US51077,15708.0,48.076925,2017,1.0185892538833716
Health care and social assistance,927.0,"Nottoway County, Virginia",0500000US51135,15537.0,47.407407,2017,5.966402780459548
Health care and social assistance,0.0,"Rappahannock County, Virginia",0500000US51157,7359.0,40.425533,2017,0.0
Health care and social assistance,0.0,"Charles City County, Virginia",0500000US51036,7022.0,64.89361500000001,2017,0.0
Health care and social assistance,2165.0,"Culpeper County, Virginia",0500000US51047,49795.0,51.724136,2017,4.3478260869565215
Health care and social assistance,0.0,"Dinwiddie County, Virginia",0500000US51053,28033.0,57.089555,2017,0.0
Health care and social assistance,0.0,"Greene County, Virginia",0500000US51079,19213.0,48.648646,2017,0.0
Health care and social assistance,6179.0,"Hanover County, Virginia",0500000US51085,103218.0,90.618211,2017,5.986358968396985
Health care and social assistance,235.0,"Lunenburg County, Virginia",0500000US51111,12369.0,51.960784,2017,1.8999110679925622
Health care and social assistance,393.0,"Orange County, Virginia",0500000US51137,35265.0,49.675325,2017,1.1144193960017015
Health care and social assistance,1170.0,"Emporia city, Virginia",0500000US51595,5495.0,45.652172,2017,21.292083712465878
Health care and social assistance,1318.0,"Wythe County, Virginia",0500000US51197,29048.0,56.179774,2017,4.5373175433764805
Health care and social assistance,10002.0,"Chesapeake city, Virginia",0500000US51550,235410.0,91.573054,2017,4.248757486937683
Health care and social assistance,1616.0,"Colonial Heights city, Virginia",0500000US51570,17582.0,50.704223000000006,2017,9.19121829143442
Health care and social assistance,3080.0,"Harrisonburg city, Virginia",0500000US51660,53064.0,44.106466,2017,5.804311774461028
Health care and social assistance,8120.0,"Albemarle County, Virginia",0500000US51003,105105.0,88.70548000000002,2017,7.725607725607726
Health care and social assistance,193.0,"Bland County, Virginia",0500000US51021,6524.0,60.41666899999999,2017,2.958307786633967
Health care and social assistance,2215.0,"Bedford County, Virginia",0500000US51019,77319.0,80.242807,2017,2.8647551054721347
Health care and social assistance,946.0,"Botetourt County, Virginia",0500000US51023,33149.0,53.571433,2017,2.8537814112039577
Health care and social assistance,0.0,"Buckingham County, Virginia",0500000US51029,17048.0,26.016258999999998,2017,0.0
Health care and social assistance,1627.0,"Wise County, Virginia",0500000US51195,39539.0,57.306594,2017,4.114924504919194
Health care and social assistance,987.0,"Bristol city, Virginia",0500000US51520,17077.0,53.642386,2017,5.779703695028401
Health care and social assistance,176.0,"Covington city, Virginia",0500000US51580,5675.0,41.860467,2017,3.101321585903084
Health care and social assistance,7627.0,"Portsmouth city, Virginia",0500000US51740,95536.0,80.518049,2017,7.983377993635907
Health care and social assistance,666.0,"Williamsburg city, Virginia",0500000US51830,14817.0,42.857143,2017,4.494837011540798
Health care and social assistance,21729.0,"Virginia Beach city, Virginia",0500000US51810,450057.0,92.137945,2017,4.828055113019017
Health care and social assistance,829.0,"Alleghany County, Virginia",0500000US51005,15489.0,59.74026300000001,2017,5.352185421912325
Health care and social assistance,690.0,"Carroll County, Virginia",0500000US51035,29767.0,54.13534000000001,2017,2.3180031578593745
Health care and social assistance,1518.0,"Galax city, Virginia",0500000US51640,6788.0,46.666667,2017,22.362993517972892
Health care and social assistance,2693.0,"Washington County, Virginia",0500000US51191,54457.0,56.573701,2017,4.945186110141947
Health care and social assistance,214.0,"Westmoreland County, Virginia",0500000US51193,17596.0,47.64705900000001,2017,1.2161854967037964
Health care and social assistance,0.0,"Northumberland County, Virginia",0500000US51133,12254.0,59.016394999999996,2017,0.0
Health care and social assistance,559.0,"Page County, Virginia",0500000US51139,23694.0,55.940592,2017,2.359247066767958
Health care and social assistance,1105.0,"Pulaski County, Virginia",0500000US51155,34330.0,54.982817000000004,2017,3.218759102825517
Health care and social assistance,1698.0,"Warren County, Virginia",0500000US51187,38991.0,51.575929,2017,4.354851119489113
Health care and social assistance,7386.0,"Alexandria city, Virginia",0500000US51510,154710.0,89.41273699999998,2017,4.774093465192942
Health care and social assistance,5096.0,"Danville city, Virginia",0500000US51590,41911.0,52.971578,2017,12.159099043210613
Health care and social assistance,5189.0,"Fredericksburg city, Virginia",0500000US51630,28135.0,43.888891,2017,18.443220188377467
Health care and social assistance,7833.0,"Hampton city, Virginia",0500000US51650,136255.0,85.899025,2017,5.748779861289494
Health care and social assistance,689.0,"Amherst County, Virginia",0500000US51009,31819.0,46.545455,2017,2.1653728904113896
Health care and social assistance,11848.0,"Arlington County, Virginia",0500000US51013,229534.0,92.1009,2017,5.1617625275558305
Health care and social assistance,244.0,"Bath County, Virginia",0500000US51017,4458.0,60.86956300000001,2017,5.47330641543293
Health care and social assistance,1183.0,"Hopewell city, Virginia",0500000US51670,22353.0,54.91329399999999,2017,5.2923544938039635
Health care and social assistance,630.0,"Buchanan County, Virginia",0500000US51027,22611.0,46.568626,2017,2.786254477908982
Health care and social assistance,15710.0,"Newport News city, Virginia",0500000US51700,180775.0,88.84780400000001,2017,8.690360945927258
Health care and social assistance,0.0,"Frederick County, Virginia",0500000US51069,83784.0,85.735708,2017,0.0
Health care and social assistance,3429.0,"Stafford County, Virginia",0500000US51179,141159.0,96.545947,2017,2.429175610481797
Health care and social assistance,10123.0,"Lynchburg city, Virginia",0500000US51680,79237.0,78.75153399999999,2017,12.775597258856342
Health care and social assistance,2153.0,"York County, Virginia",0500000US51199,67196.0,95.613474,2017,3.20405976546223
Health care and social assistance,27376.0,"Richmond city, Virginia",0500000US51760,220892.0,75.605071,2017,12.393386813465403
Health care and social assistance,2190.0,"Martinsville city, Virginia",0500000US51690,13256.0,56.666666000000006,2017,16.52082076041038
Health care and social assistance,0.0,"Nelson County, Virginia",0500000US51125,14863.0,47.058824,2017,0.0
Health care and social assistance,635.0,"Essex County, Virginia",0500000US51057,11083.0,50.0,2017,5.729495623928539
Health care and social assistance,1239.0,"Pittsylvania County, Virginia",0500000US51143,61970.0,51.17541,2017,1.999354526383734
Health care and social assistance,2487.0,"Tazewell County, Virginia",0500000US51185,42689.0,47.527474,2017,5.825856778092717
Health care and social assistance,238.0,"Buena Vista city, Virginia",0500000US51530,6495.0,54.000002,2017,3.6643571978444958
